Month,Day,Temperature,Hour,Aerosol Optical Depth,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Pressure,Precipitable Water,Wind Direction,valor
5,2,26.1,11,0.078,5.0,92,862,601,25.83,53.74,876,1.6,319,0.0
5,2,27.4,12,0.071,5.0,97,913,747,23.97,44.59,876,1.6,303,0.0
5,2,28.0,13,0.07,5.3,101,934,827,23.53,38.97,875,1.6,297,0.0
5,2,28.1,14,0.07,5.7,101,935,833,24.04,38.48,875,1.6,292,0.0
5,2,27.7,15,0.072,6.1,99,917,766,25.31,43.29,875,1.6,289,0.0
5,2,26.8,16,0.074,6.4,93,875,632,27.22,51.94,874,1.6,286,0.0
5,2,25.5,17,0.075,6.6,80,796,443,29.95,62.87,874,1.6,284,0.0
5,2,23.5,18,0.077,7.0,60,623,220,34.72,75.06,875,1.7,282,11.83
5,2,20.2,19,0.079,7.8,17,150,23,44.83,87.82,875,1.7,281,111.7
5,2,18.2,20,0.081,8.6,0,0,0,53.4,101.45,876,1.8,291,111.7
5,2,17.2,21,0.081,8.9,0,0,0,57.98,115.12,876,1.8,334,111.7
5,2,16.7,22,0.079,8.8,0,0,0,59.65,128.94,876,1.8,27,111.7
5,2,16.5,23,0.077,8.7,0,0,0,59.98,142.81,876,1.8,32,111.7
5,2,16.1,24,0.078,8.8,0,0,0,61.74,156.57,877,1.8,18,111.7
5,3,15.3,1,0.083,9.0,0,0,0,66.16,169.4,877,1.8,0,82.45
5,3,14.6,2,0.093,9.4,0,0,0,71.14,171.26,877,1.9,350,82.45
5,3,13.9,3,0.108,9.8,0,0,0,76.41,159.0,877,1.9,348,82.45
5,3,13.6,4,0.122,10.1,0,0,0,79.26,145.3,877,2.0,352,82.45
5,3,13.4,5,0.133,10.2,0,0,0,80.87,131.44,877,2.0,1,91.65
5,3,13.5,6,0.152,10.2,0,0,0,80.56,117.61,877,2.0,11,91.76
5,3,13.7,7,0.16,10.2,0,0,0,79.64,103.93,878,2.0,21,118.78
5,3,14.6,8,0.15,10.3,0,0,0,75.17,90.01,878,1.9,23,123.04
5,3,17.5,9,0.141,10.5,67,467,169,63.69,77.41,879,1.9,356,56.52
5,3,20.2,10,0.133,10.7,97,692,389,54.48,65.09,879,1.9,338,22.04
5,3,22.1,11,0.126,10.8,113,802,586,48.86,53.93,879,1.8,328,0.0
5,3,23.5,12,0.115,10.8,119,863,731,44.68,44.82,879,1.8,321,0.0
5,3,24.3,13,0.11,10.5,122,892,813,41.91,39.25,879,1.7,316,0.0
5,3,24.6,14,0.105,10.2,120,901,822,40.17,38.77,878,1.6,311,0.0
5,3,24.5,15,0.067,9.7,97,918,762,39.27,43.55,877,1.6,308,0.0
5,3,24.0,16,0.062,9.4,87,887,631,39.54,52.17,877,1.5,307,0.0
5,3,23.2,17,0.057,9.1,73,821,445,40.66,63.06,877,1.4,309,0.0
5,3,21.6,18,0.055,9.0,54,663,223,44.45,75.22,877,1.4,311,39.96
5,3,18.8,19,0.053,9.2,16,191,23,53.66,87.95,877,1.4,305,91.11
5,3,17.4,20,0.051,9.5,0,0,0,59.83,101.58,878,1.4,299,91.11
5,3,16.7,21,0.05,9.6,0,0,0,62.75,115.23,878,1.4,51,91.11
5,3,16.0,22,0.05,9.5,0,0,0,65.28,129.04,878,1.4,72,92.58
5,3,16.0,23,0.049,9.4,0,0,0,64.89,142.91,878,1.4,69,108.74
5,3,16.0,24,0.049,9.3,0,0,0,64.31,156.68,878,1.4,62,108.74
5,4,15.9,1,0.047,9.1,0,0,0,63.82,169.6,878,1.3,54,83.27
5,4,15.8,2,0.045,8.7,0,0,0,62.86,171.46,878,1.3,50,76.87
5,4,15.6,3,0.043,8.3,0,0,0,61.89,159.08,877,1.3,47,80.12
5,4,15.5,4,0.042,7.8,0,0,0,60.31,145.36,877,1.3,46,102.96
5,4,15.3,5,0.042,7.3,0,0,0,58.82,131.5,877,1.3,46,106.75
5,4,15.2,6,0.041,6.8,0,0,0,57.06,117.68,877,1.3,49,96.75
5,4,14.8,7,0.04,6.0,0,0,0,55.43,104.0,878,1.3,55,92.87
5,4,15.7,8,0.04,4.8,0,0,0,48.33,90.09,878,1.3,58,73.59
5,4,20.2,9,0.039,4.7,45,654,186,36.17,77.52,879,1.2,54,0.0
5,4,23.3,10,0.037,6.4,62,836,412,33.69,65.24,879,1.2,23,0.0
5,4,25.8,11,0.034,6.2,71,923,612,28.62,54.11,878,1.1,351,0.0
5,4,27.5,12,0.033,5.6,77,963,757,24.76,45.05,878,1.1,324,0.0
5,4,28.4,13,0.033,4.9,80,984,839,22.38,39.52,877,1.0,303,0.0
5,4,28.6,14,0.034,4.7,81,985,846,21.86,39.05,877,1.0,294,0.0
5,4,28.1,15,0.037,5.0,81,967,778,22.9,43.81,877,1.0,292,0.0
5,4,27.0,16,0.04,5.4,76,928,643,25.13,52.39,877,1.0,292,0.0
5,4,25.4,17,0.042,5.8,67,854,452,28.42,63.24,877,1.0,293,0.0
5,4,23.2,18,0.048,6.4,52,687,225,33.73,75.37,877,1.0,296,46.88
5,4,19.6,19,0.048,7.4,15,199,22,45.3,88.08,878,1.0,296,109.0
5,4,17.6,20,0.047,8.1,0,0,0,53.85,101.69,878,1.0,299,87.82
5,4,17.0,21,0.046,8.1,0,0,0,55.95,115.33,878,1.0,349,83.3
5,4,16.7,22,0.044,7.8,0,0,0,55.66,129.14,878,1.0,49,106.27
5,4,16.5,23,0.044,7.4,0,0,0,55.06,143.01,879,1.0,41,91.02
5,4,15.9,24,0.045,7.3,0,0,0,56.82,156.8,879,1.1,15,107.0
5,5,15.0,1,0.046,7.6,0,0,0,61.1,169.79,879,1.1,358,91.25
5,5,14.5,2,0.046,7.8,0,0,0,64.25,171.66,879,1.1,360,91.25
5,5,14.5,3,0.045,7.8,0,0,0,63.93,159.16,879,1.1,17,91.25
5,5,14.6,4,0.042,7.2,0,0,0,61.32,145.42,878,1.0,45,91.25
5,5,14.6,5,0.038,6.3,0,0,0,57.53,131.56,878,1.0,64,91.25
5,5,14.7,6,0.035,4.9,0,0,0,51.92,117.74,878,0.9,70,91.25
5,5,14.8,7,0.032,3.2,0,0,0,45.78,104.08,878,0.8,68,91.25
5,5,15.8,8,0.03,1.5,0,0,0,38.01,90.17,879,0.8,61,81.03
5,5,19.9,9,0.028,0.9,41,698,191,28.11,77.64,879,0.7,45,46.71
5,5,23.1,10,0.027,1.4,57,873,421,24.02,65.39,879,0.7,355,47.01
5,5,25.5,11,0.026,0.2,66,949,620,19.07,54.3,879,0.7,335,54.19
5,5,27.0,12,0.027,-0.6,73,986,767,16.46,45.28,879,0.7,328,55.87
5,5,27.9,13,0.027,-0.8,76,997,842,15.4,39.79,878,0.8,323,32.82
5,5,28.3,14,0.028,-0.5,77,997,849,15.31,39.34,878,0.8,318,6.01
5,5,28.0,15,0.037,0.2,81,968,777,16.39,44.07,877,0.9,310,0.0
5,5,27.2,16,0.036,0.8,74,934,642,18.0,52.61,877,0.9,307,0.0
5,5,25.9,17,0.035,1.4,64,865,451,20.25,63.43,877,0.9,307,32.76
5,5,23.7,18,0.034,2.1,47,714,226,24.37,75.53,877,0.9,306,83.34
5,5,19.4,19,0.033,3.3,14,230,21,34.37,88.2,877,1.0,303,104.67
5,5,17.9,20,0.033,4.5,0,0,0,40.99,101.81,878,1.0,325,106.28
5,5,16.9,21,0.034,4.8,0,0,0,44.88,115.43,878,1.0,22,98.73
5,5,16.2,22,0.034,4.8,0,0,0,46.86,129.23,879,1.1,32,91.84
5,5,15.7,23,0.035,4.8,0,0,0,48.27,143.1,879,1.1,28,99.89
5,5,15.1,24,0.036,5.1,0,0,0,51.18,156.9,879,1.2,19,117.93
5,6,14.6,1,0.036,5.4,0,0,0,54.17,169.97,879,1.2,14,91.12
5,6,14.3,2,0.036,5.6,0,0,0,55.99,171.85,879,1.2,15,88.87
5,6,14.0,3,0.036,5.6,0,0,0,56.93,159.24,878,1.2,19,86.67
5,6,13.9,4,0.036,5.4,0,0,0,56.48,145.48,878,1.2,21,86.84
5,6,13.7,5,0.035,5.1,0,0,0,55.97,131.62,878,1.2,21,86.67
5,6,13.6,6,0.034,4.6,0,0,0,54.65,117.81,878,1.2,25,86.67
5,6,13.5,7,0.033,4.0,0,0,0,52.63,104.16,878,1.1,30,116.55
5,6,14.8,8,0.033,3.2,0,0,0,45.88,90.25,878,1.1,32,118.19
5,6,19.2,9,0.033,3.2,42,664,183,34.5,77.75,878,1.1,22,30.1
5,6,22.2,10,0.032,3.8,59,844,409,30.0,65.53,878,1.1,341,0.0
5,6,24.9,11,0.031,4.0,69,919,603,25.82,54.48,878,1.2,329,0.0
5,6,26.5,12,0.037,4.0,79,952,746,23.57,45.51,878,1.2,319,0.0
5,6,27.0,13,0.041,4.4,85,962,821,23.55,40.06,878,1.3,312,0.0
5,6,26.9,14,0.043,4.9,86,958,825,24.38,39.61,877,1.4,308,0.0
5,6,26.5,15,0.047,5.2,86,936,755,25.52,44.32,877,1.5,306,0.0
5,6,25.6,16,0.046,5.5,78,900,622,27.6,52.82,877,1.5,303,0.0
5,6,24.1,17,0.046,6.0,68,823,433,31.19,63.6,877,1.6,304,0.0
5,6,21.9,18,0.046,6.6,50,663,214,37.2,75.68,877,1.6,307,61.92
5,6,18.5,19,0.048,7.6,14,171,19,49.07,88.32,877,1.6,301,129.88
5,6,16.7,20,0.05,8.4,0,0,0,57.98,101.92,877,1.6,310,136.61
5,6,16.0,21,0.052,8.6,0,0,0,61.47,115.53,878,1.6,15,136.61
5,6,15.6,22,0.052,8.4,0,0,0,62.23,129.32,878,1.6,40,136.61
5,6,15.4,23,0.051,8.2,0,0,0,62.01,143.19,878,1.5,34,125.77
5,6,15.1,24,0.052,8.1,0,0,0,62.91,157.0,878,1.5,15,117.28
5,7,14.6,1,0.053,8.3,0,0,0,65.73,170.14,878,1.5,350,105.4
5,7,13.9,2,0.053,8.5,0,0,0,70.01,172.03,878,1.5,337,105.4
5,7,13.4,3,0.055,8.7,0,0,0,73.13,159.31,878,1.5,352,109.98
5,7,13.2,4,0.055,8.6,0,0,0,73.51,145.54,878,1.4,34,113.98
5,7,13.3,5,0.051,8.1,0,0,0,70.61,131.67,878,1.4,50,113.98
5,7,13.6,6,0.049,7.3,0,0,0,65.81,117.87,878,1.4,52,114.3
5,7,14.0,7,0.047,6.6,0,0,0,61.03,104.24,878,1.3,49,128.94
5,7,14.7,8,0.045,6.1,0,0,0,56.46,90.87,878,1.3,40,131.85
5,7,18.0,9,0.043,6.0,45,636,178,45.22,77.87,878,1.2,25,73.66
5,7,20.8,10,0.042,5.7,64,823,402,37.28,65.68,879,1.2,350,58.21
5,7,23.0,11,0.041,5.1,74,906,598,31.3,54.67,879,1.2,335,24.9
5,7,24.5,12,0.037,4.9,79,951,743,28.26,45.74,879,1.2,323,0.0
5,7,25.3,13,0.038,4.8,83,968,821,26.62,40.33,879,1.2,311,0.0
5,7,25.3,14,0.04,4.9,84,967,826,26.92,39.89,879,1.2,303,0.0
5,7,24.6,15,0.042,5.3,83,947,757,28.78,44.57,879,1.3,297,0.0
5,7,23.5,16,0.043,5.6,77,909,624,31.39,53.03,879,1.3,293,0.0
5,7,22.2,17,0.043,5.7,66,836,436,34.34,63.78,879,1.3,292,48.98
5,7,20.4,18,0.043,5.9,49,680,216,38.87,75.82,879,1.2,289,145.97
5,7,17.5,19,0.042,6.5,13,190,19,48.46,88.43,879,1.2,280,154.15
5,7,16.2,20,0.043,7.0,0,0,0,54.63,102.02,879,1.2,267,154.11
5,7,15.5,21,0.043,7.2,0,0,0,57.53,115.62,880,1.2,336,172.14
5,7,15.0,22,0.044,6.9,0,0,0,58.33,129.4,880,1.1,57,147.38
5,7,14.7,23,0.045,6.5,0,0,0,57.9,143.27,880,1.1,40,98.36
5,7,14.7,24,0.046,6.2,0,0,0,56.84,157.09,880,1.1,23,88.33
5,8,14.7,1,0.046,6.1,0,0,0,56.3,170.3,880,1.0,24,89.0
5,8,14.6,2,0.043,5.8,0,0,0,55.73,172.21,880,1.0,55,76.98
5,8,14.1,3,0.039,5.3,0,0,0,55.27,159.38,879,0.9,79,74.17
5,8,14.0,4,0.035,4.2,0,0,0,51.67,145.6,878,0.8,82,72.53
5,8,14.2,5,0.031,2.7,0,0,0,46.01,131.73,877,0.8,80,72.45
5,8,14.5,6,0.028,1.1,0,0,0,40.04,117.94,877,0.7,75,72.45
5,8,14.6,7,0.024,-0.7,0,0,0,35.02,104.31,877,0.7,67,73.55
5,8,15.7,8,0.023,-2.2,0,0,0,29.16,90.96,877,0.7,56,69.43
5,8,20.5,9,0.024,-3.0,39,700,185,20.3,77.99,878,0.7,39,7.49
